2019-04-21 14:15:16.250287,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.80,46.45,41.73,4.41,15.74,33.12,41.27,47.14,1.21,18.68,63.92,42.86,17.10,29.48,-20.69,48.59,53.95,23.76,9.53,4.15,79.58,11.69,18.16,37.15,6.52,-6.94,32.92
2019-04-21 14:15:31.206992,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,12.74,46.09,40.02,3.70,15.03,31.76,42.34,46.06,0.52,19.20,61.99,43.70,16.75,31.62,-21.38,47.88,53.59,25.83,8.27,3.97,79.06,11.87,19.42,36.28,8.33,-7.68,34.32
2019-04-21 14:15:47.380247,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.62,45.55,40.53,5.29,14.50,31.93,41.27,46.06,0.17,19.02,61.82,44.21,16.92,31.08,-23.26,46.45,53.23,25.14,7.37,3.43,79.23,11.15,18.34,36.98,7.24,-8.41,30.82
2019-04-21 14:16:11.388560,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.33,47.34,41.22,3.17,16.27,32.61,42.52,46.96,0.00,18.33,61.82,42.86,17.10,30.55,-21.04,47.34,53.41,26.69,9.35,3.25,78.71,10.43,17.98,36.98,7.96,-8.41,32.92
2019-04-21 14:18:39.504140,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,48.77,39.16,4.58,17.69,27.86,40.55,47.85,-1.90,19.20,63.39,40.01,16.75,32.69,-23.43,46.80,54.31,21.01,7.55,4.69,76.63,10.79,22.30,33.87,5.43,-5.48,30.47
2019-04-21 14:18:55.552715,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.03,47.70,37.45,2.82,18.40,27.86,40.91,48.57,-3.28,18.85,63.39,40.34,18.16,33.41,-25.82,47.70,55.91,23.25,7.37,4.87,77.84,12.41,21.76,33.69,7.06,-4.20,31.00
2019-04-21 14:20:50.037196,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.15,48.59,37.97,4.76,18.22,30.40,40.01,47.32,-3.11,19.72,64.62,40.85,16.75,32.69,-24.11,47.70,54.48,22.21,8.81,6.67,76.45,12.23,22.66,34.56,7.06,-6.40,30.65
2019-04-21 14:20:58.070997,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.92,47.88,36.94,3.35,15.39,28.37,40.01,48.75,-0.69,19.20,63.75,40.01,17.45,33.05,-24.11,47.52,55.74,22.73,8.63,6.13,76.63,10.61,21.76,35.42,6.88,-4.75,29.07
2019-04-21 14:21:06.103818,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.68,48.05,38.14,4.41,16.80,29.72,40.73,48.75,-2.42,18.85,63.04,40.34,15.87,31.80,-21.89,47.34,55.91,21.87,9.35,5.41,76.97,10.61,21.40,34.04,6.33,-3.47,29.25
2019-04-21 14:21:14.138224,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.44,48.59,38.31,3.53,18.75,29.89,41.27,48.93,-1.21,19.55,63.39,42.02,15.87,33.23,-25.31,45.91,54.48,21.52,9.71,6.49,77.32,10.43,21.22,35.25,5.25,-5.30,29.60
2019-04-21 14:21:22.173552,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.50,48.95,38.99,1.94,17.16,29.04,39.84,48.21,-1.21,20.25,63.75,40.68,17.63,33.23,-22.58,47.34,57.34,23.94,7.91,6.13,78.02,10.97,21.40,34.38,5.97,-5.66,31.00
2019-04-21 14:21:30.207500,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.21,48.95,38.65,4.05,17.86,29.38,39.66,48.03,-1.38,19.72,64.27,41.52,17.45,34.12,-24.11,46.27,56.99,22.56,10.43,7.58,77.67,11.15,21.22,33.87,7.06,-5.30,30.30
2019-04-21 14:21:41.258687,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.68,48.41,37.45,4.05,17.86,28.37,41.27,48.21,-2.59,19.55,61.99,40.34,15.87,33.58,-22.92,48.05,55.56,22.90,8.63,6.13,77.67,10.43,21.94,34.21,6.33,-4.57,31.70
2019-04-21 14:21:50.351415,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,46.98,37.45,3.70,17.51,27.01,40.01,47.32,-1.73,19.02,62.87,40.17,15.87,32.51,-22.92,46.27,56.99,22.90,7.55,6.49,77.32,11.33,21.04,33.69,4.52,-4.57,30.30
2019-04-21 14:21:58.384408,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.33,48.77,38.48,6.17,17.16,29.72,41.09,47.67,-1.38,18.85,63.04,41.02,18.16,32.69,-23.43,46.98,55.56,22.90,8.81,5.95,76.45,9.35,23.02,35.25,5.79,-4.75,31.17
2019-04-21 14:22:12.454190,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,16.27,46.80,36.60,5.11,16.10,28.03,40.01,49.47,-1.73,20.25,64.45,40.01,17.45,32.69,-24.80,47.70,55.20,23.94,8.09,5.59,78.54,11.33,21.76,34.38,6.52,-5.12,29.07
2019-04-21 14:23:14.710307,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.92,47.88,37.63,3.88,16.63,28.54,40.01,47.67,-2.42,19.02,64.27,39.50,18.86,33.41,-23.43,47.16,55.38,23.07,8.99,6.13,77.67,10.79,21.94,34.56,7.96,-5.12,29.42
2019-04-21 14:23:42.264826,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.86,49.30,38.99,3.88,16.27,28.54,39.84,48.21,-2.59,19.02,64.62,40.51,17.45,31.98,-24.80,46.45,56.09,22.39,7.37,5.95,77.15,11.51,21.58,33.52,6.88,-5.12,30.12
2019-04-21 14:24:36.442165,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.68,48.77,38.14,3.88,16.63,28.54,39.66,47.67,-2.07,18.68,63.22,38.83,17.81,33.76,-24.11,47.88,55.38,23.76,9.53,6.67,77.84,11.69,22.12,36.11,5.79,-4.75,30.47
2019-04-21 14:24:46.437004,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.15,47.16,37.97,2.64,16.80,28.37,41.27,47.49,-2.25,19.02,63.92,40.17,16.92,32.87,-23.94,47.34,55.56,22.90,10.43,5.77,77.32,9.53,21.04,35.07,6.70,-4.20,30.30
2019-04-21 14:28:32.562146,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.50,47.52,38.31,3.53,16.98,29.55,40.91,48.21,-3.28,19.90,63.39,41.69,17.63,31.44,-24.63,46.80,56.09,22.39,8.81,5.95,76.80,11.33,22.12,34.04,6.70,-5.30,31.00
2019-04-21 14:28:49.955818,5_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.33,45.91,37.80,2.64,17.86,28.03,40.91,47.85,-3.28,20.07,63.57,41.52,17.98,32.15,-23.60,46.98,56.63,22.90,9.89,4.87,76.45,11.51,22.66,34.21,6.88,-5.85,29.77
2019-04-21 14:30:46.217751,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-9.37,25.90,39.85,-19.75,-4.25,30.23,14.47,22.04,2.59,-6.28,41.33,43.03,-7.23,9.83,-21.04,21.79,32.51,23.42,-18.52,-18.22,81.31,-13.49,-5.21,34.73,-19.55,-26.68,29.07
2019-04-21 14:31:01.056485,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.44,26.97,42.24,-20.27,-5.13,30.40,14.83,23.12,3.97,-6.63,40.28,44.04,-8.29,7.32,-21.38,21.44,32.87,22.73,-19.60,-19.30,79.58,-15.82,-4.68,35.59,-17.56,-26.86,30.30
2019-04-21 14:31:17.079004,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-9.37,25.90,41.22,-20.63,-6.19,30.74,15.36,24.73,2.76,-7.68,42.38,44.38,-6.88,7.68,-21.72,23.76,31.62,21.87,-18.34,-19.12,80.10,-13.31,-4.32,34.90,-19.36,-27.96,31.00
2019-04-21 14:31:25.111242,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.14,25.90,40.19,-21.51,-5.31,29.55,15.36,24.02,2.42,-6.63,42.03,45.72,-6.52,6.97,-22.75,22.51,32.51,23.07,-17.62,-19.84,80.10,-13.31,-2.88,34.90,-18.10,-27.41,30.12
2019-04-21 14:31:31.186792,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-9.91,25.37,41.39,-19.57,-4.78,31.08,15.54,24.20,1.90,-7.85,40.45,43.54,-7.76,7.50,-20.86,21.44,31.44,24.45,-17.80,-18.58,78.54,-13.85,-3.42,34.73,-17.56,-27.23,31.00
2019-04-21 14:31:44.346537,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.26,25.72,40.36,-21.16,-4.95,30.57,16.79,25.09,2.76,-8.03,40.98,45.39,-7.40,7.86,-21.55,22.51,33.23,24.45,-18.70,-20.20,79.40,-15.46,-2.16,35.94,-18.28,-27.23,30.65
2019-04-21 14:31:52.379329,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.14,26.97,41.56,-22.04,-5.48,30.74,15.36,24.02,3.11,-6.11,40.45,43.54,-6.88,8.75,-21.04,21.97,33.05,22.90,-18.34,-19.12,79.06,-15.28,-5.21,34.73,-18.46,-28.51,29.77
2019-04-21 14:32:00.413068,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.26,25.72,38.99,-21.51,-4.25,31.25,15.72,24.02,1.38,-7.85,40.10,44.88,-6.70,8.57,-21.21,21.26,31.62,23.25,-18.34,-18.04,80.79,-13.13,-3.78,33.69,-20.09,-27.23,30.65
2019-04-21 14:32:09.348307,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-9.55,26.44,40.70,-20.80,-4.60,29.55,14.47,23.12,3.28,-7.33,41.68,44.04,-6.35,8.93,-21.89,22.33,32.33,22.56,-19.24,-18.58,79.58,-14.03,-4.32,33.52,-18.46,-27.41,30.12
2019-04-21 14:32:17.382855,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.85,25.55,42.59,-20.80,-5.31,31.25,15.54,24.55,3.28,-6.11,41.15,44.21,-5.99,7.15,-21.21,22.87,32.15,24.11,-17.80,-18.58,80.62,-13.13,-2.70,34.73,-18.64,-27.59,30.65
2019-04-21 14:32:25.567163,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-11.14,26.26,39.85,-21.33,-6.19,30.74,16.26,23.48,1.90,-6.11,40.80,44.88,-6.88,9.11,-21.72,22.51,32.15,24.11,-19.78,-18.40,79.06,-12.95,-4.68,34.90,-18.82,-26.68,29.42
2019-04-21 14:32:31.488547,6_baseline,No Car,No Car,No Car,No Car,No Car,No Car,-10.44,25.90,40.53,-20.10,-3.89,29.89,16.79,25.09,2.42,-8.03,40.63,43.70,-7.93,8.40,-22.06,22.51,32.87,23.42,-18.34,-18.40,80.10,-12.77,-4.14,34.04,-19.36,-27.59,30.30
